evidence,matched_node,paper_id,ppr,rank,reviewer,status,title
Some recent MoE-based model merging works [1-5] can be considered for citations and discussions. The authors need to further check other recent literature.,,154,,,LxXGacJgV6,not_in_pool_after_cutoff,Merging Vision Transformers from Different Tasks and Domains.
"There are also some works on using generative models to address causal representation learning that have not been included in the paper, such as LEAP[1], TDRL[2], and so on.",,155,,,9hP1mIHfZV,not_in_pool_after_cutoff,Learning Temporally Causal Latent Processes from General Temporal Data
"There are also some works on using generative models to address causal representation learning that have not been included in the paper, such as LEAP[1], TDRL[2], and so on.",,155,,,9hP1mIHfZV,not_in_pool_after_cutoff,Temporally disentangled representation learning
"While not being actively maintained, the [`disentanglement_lib`](https://github.com/google-research/disentanglement_lib) should at least be mentioned in the ""Open Source Software"" as it has been used in many follow-up work.",,155,,,AlbzFWRcwm,not_in_pool_after_cutoff,disentanglement_lib
"For instance, in [1] offline can be formulated using one-step framework with appropriate approximation.",,156,,,zHn2iKE0LP,not_in_pool_after_cutoff,"Offline Reinforcement Learning with Closed-Form Policy Improvement Operators, ICML23"
"Also, in [1] it was shown that popular homophily measures have certain drawbacks and thus cannot be used to compare homophily levels of different datasets. Moreover, it was shown that homophily is not a good measure to predict the performance of a graph neural network on a given dataset, and an alternative measure is proposed. [1] Platonov O. et al. Characterizing Graph Datasets for Node Classification: Homophily–Heterophily Dichotomy and Beyond. arXiv preprint arXiv:2209.06177, 2022.",,157,,,woOch4DMnS,not_in_pool_after_cutoff,"Platonov O. et al. Characterizing Graph Datasets for Node Classification: Homophily–Heterophily Dichotomy and Beyond. arXiv preprint arXiv:2209.06177, 2022."
"Some references are missing in this paper:
a) This paper did not mention Anthropic's Model Context Protocol (MCP), which is a prevalent work of current agent systems that tries to build the infrastructure for future agentic models. I would suggest the authors to add discussion about this.
b) As ReAct (https://arxiv.org/abs/2210.03629, which I sugget the authors to cite) unifies agent acting with reasoning, LLM (single) agents that interacts with the environment can also utilize inference scaling of standalone LLM methods, such as exploration and search. This is also an area with many works, such as LATS (https://arxiv.org/abs/2310.04406) and RAFA (https://arxiv.org/abs/2309.17382).
c) The paper is missing one line of emerging works in Sec. 3.1.1: many-shot In-Context Learning (ICL; see https://arxiv.org/abs/2404.11018), which aims to increase the number of demonstrations to hundreds and thousands to fully utilize current LLM's growing context length.",,158,,,TYmj6KLx40,not_in_pool_after_cutoff,Anthropic's Model Context Protocol (MCP)
"Some references are missing in this paper:
a) This paper did not mention Anthropic's Model Context Protocol (MCP), which is a prevalent work of current agent systems that tries to build the infrastructure for future agentic models. I would suggest the authors to add discussion about this.
b) As ReAct (https://arxiv.org/abs/2210.03629, which I sugget the authors to cite) unifies agent acting with reasoning, LLM (single) agents that interacts with the environment can also utilize inference scaling of standalone LLM methods, such as exploration and search. This is also an area with many works, such as LATS (https://arxiv.org/abs/2310.04406) and RAFA (https://arxiv.org/abs/2309.17382).
c) The paper is missing one line of emerging works in Sec. 3.1.1: many-shot In-Context Learning (ICL; see https://arxiv.org/abs/2404.11018), which aims to increase the number of demonstrations to hundreds and thousands to fully utilize current LLM's growing context length.",,158,,,TYmj6KLx40,not_in_pool_after_cutoff,ReAct (arXiv:2210.03629)
"Some references are missing in this paper:
a) This paper did not mention Anthropic's Model Context Protocol (MCP), which is a prevalent work of current agent systems that tries to build the infrastructure for future agentic models. I would suggest the authors to add discussion about this.
b) As ReAct (https://arxiv.org/abs/2210.03629, which I sugget the authors to cite) unifies agent acting with reasoning, LLM (single) agents that interacts with the environment can also utilize inference scaling of standalone LLM methods, such as exploration and search. This is also an area with many works, such as LATS (https://arxiv.org/abs/2310.04406) and RAFA (https://arxiv.org/abs/2309.17382).
c) The paper is missing one line of emerging works in Sec. 3.1.1: many-shot In-Context Learning (ICL; see https://arxiv.org/abs/2404.11018), which aims to increase the number of demonstrations to hundreds and thousands to fully utilize current LLM's growing context length.",,158,,,TYmj6KLx40,not_in_pool_after_cutoff,LATS (arXiv:2310.04406)
"Some references are missing in this paper:
a) This paper did not mention Anthropic's Model Context Protocol (MCP), which is a prevalent work of current agent systems that tries to build the infrastructure for future agentic models. I would suggest the authors to add discussion about this.
b) As ReAct (https://arxiv.org/abs/2210.03629, which I sugget the authors to cite) unifies agent acting with reasoning, LLM (single) agents that interacts with the environment can also utilize inference scaling of standalone LLM methods, such as exploration and search. This is also an area with many works, such as LATS (https://arxiv.org/abs/2310.04406) and RAFA (https://arxiv.org/abs/2309.17382).
c) The paper is missing one line of emerging works in Sec. 3.1.1: many-shot In-Context Learning (ICL; see https://arxiv.org/abs/2404.11018), which aims to increase the number of demonstrations to hundreds and thousands to fully utilize current LLM's growing context length.",,158,,,TYmj6KLx40,not_in_pool_after_cutoff,RAFA (arXiv:2309.17382)
"Some references are missing in this paper:
a) This paper did not mention Anthropic's Model Context Protocol (MCP), which is a prevalent work of current agent systems that tries to build the infrastructure for future agentic models. I would suggest the authors to add discussion about this.
b) As ReAct (https://arxiv.org/abs/2210.03629, which I sugget the authors to cite) unifies agent acting with reasoning, LLM (single) agents that interacts with the environment can also utilize inference scaling of standalone LLM methods, such as exploration and search. This is also an area with many works, such as LATS (https://arxiv.org/abs/2310.04406) and RAFA (https://arxiv.org/abs/2309.17382).
c) The paper is missing one line of emerging works in Sec. 3.1.1: many-shot In-Context Learning (ICL; see https://arxiv.org/abs/2404.11018), which aims to increase the number of demonstrations to hundreds and thousands to fully utilize current LLM's growing context length.",,158,,,TYmj6KLx40,not_in_pool_after_cutoff,many-shot In-Context Learning (arXiv:2404.11018)
"I think the introduction of the high-level motivation of RLOO and GRPO (and other possible RL algorithms to add, such as DAPO (https://arxiv.org/abs/2503.14476)) could be improved.",,158,,,TYmj6KLx40,not_in_pool_after_cutoff,DAPO (arXiv:2503.14476)
"A relevant survey that seems to be missing is ""A Comprehensive Survey on Deep Graph Representation Learning.""",,159,,,yee3TAgZ6E,not_in_pool_after_cutoff,A Comprehensive Survey on Deep Graph Representation Learning
There's a gap however in the literature review which jumps from early work directly to LIME and SHAP and the latest LLM-based models without reference to relevant work in the area of neurosymbolic AI and knowledge extraction.,,160,,,1EUuG43kQB,not_in_pool_after_cutoff,https://arxiv.org/pdf/2003.09000
There's a gap however in the literature review which jumps from early work directly to LIME and SHAP and the latest LLM-based models without reference to relevant work in the area of neurosymbolic AI and knowledge extraction.,,160,,,1EUuG43kQB,not_in_pool_after_cutoff,https://arxiv.org/abs/1711.11279
There's a gap however in the literature review which jumps from early work directly to LIME and SHAP and the latest LLM-based models without reference to relevant work in the area of neurosymbolic AI and knowledge extraction.,,160,,,1EUuG43kQB,not_in_pool_after_cutoff,http://www.interpretable-ml.org/nips2017workshop/papers/12.pdf
There's a gap however in the literature review which jumps from early work directly to LIME and SHAP and the latest LLM-based models without reference to relevant work in the area of neurosymbolic AI and knowledge extraction.,,160,,,1EUuG43kQB,not_in_pool_after_cutoff,https://arxiv.org/abs/1908.03020
"This discussion would benefit from a precise definition as to whether 'causal' is intended in the broader or the above narrow sense that can be measured with a fidelity metric, as done in: https://link.springer.com/article/10.1007/s10994-023-06333-w",,160,,,1EUuG43kQB,not_in_pool_after_cutoff,https://link.springer.com/article/10.1007/s10994-023-06333-w
"The last paragraph of the first part of Section 5 says that there is little motivation to leverage LLMs for deductive reasoning in formal hypotheses. That's not strictly so because some work tries to improve LLM's deductive reasoning capabilites, for example, Morishita, T., Morio, G., Yamaguchi, A., & Sogawa, Y. (2023, July). Learning deductive reasoning from synthetic corpus based on formal logic. In International Conference on Machine Learning (pp. 25254-25274). PMLR.",,161,,,mblsuBj6A3,not_in_pool_after_cutoff,"Morishita, T., Morio, G., Yamaguchi, A., & Sogawa, Y. (2023, July). Learning deductive reasoning from synthetic corpus based on formal logic. In International Conference on Machine Learning (pp. 25254-25274). PMLR."
An early paper on functional compositional learning in robotics that the authors may want to include: “Learning modular neural network policies for multi-task and multi-robot transfer” (Devin 2017),,164,,,EdsQtkCSd7,not_in_pool_after_cutoff,Learning modular neural network policies for multi-task and multi-robot transfer (Devin 2017)
"The paper is missing a major related work -- pretrained language or image models in lifelong and compositional learning. While I found one mention of BERT, pretrained models are mainly missing from the survey. Given that they are the main paradigm nowadays, the survey is missing the most up-to-date research stream with the highest practical importance. Several categories that should be included are: few-shot prompting, parameter efficient tuning (p-tuning) in LL [1], and tool use for compositionality [2].",,164,,,gpgZanQCR4,not_in_pool_after_cutoff,"Progressive Prompts: Continual Learning for Language Models. Anastasia Razdaibiedina, Yuning Mao, Rui Hou, Madian Khabsa, Mike Lewis, Amjad Almahairi."
"The paper is missing a major related work -- pretrained language or image models in lifelong and compositional learning. While I found one mention of BERT, pretrained models are mainly missing from the survey. Given that they are the main paradigm nowadays, the survey is missing the most up-to-date research stream with the highest practical importance. Several categories that should be included are: few-shot prompting, parameter efficient tuning (p-tuning) in LL [1], and tool use for compositionality [2].",,164,,,gpgZanQCR4,not_in_pool_after_cutoff,"Toolformer: Language Models Can Teach Themselves to Use Tools. Timo Schick, Jane Dwivedi-Yu, Roberto Dessì, Roberta Raileanu, Maria Lomeli, Luke Zettlemoyer, Nicola Cancedda, Thomas Scialom."
"Also, [this survey](https://arxiv.org/abs/2503.18971) provides a reasonable summary of the area. Additionally, [this](https://arxiv.org/abs/2503.18809) is one recent work that is *very* relevant to a lot of the claims being made in this survey.",,165,,,FU86gpekQ8,not_in_pool_after_cutoff,https://arxiv.org/abs/2503.18971
"Also, [this survey](https://arxiv.org/abs/2503.18971) provides a reasonable summary of the area. Additionally, [this](https://arxiv.org/abs/2503.18809) is one recent work that is *very* relevant to a lot of the claims being made in this survey.",,165,,,FU86gpekQ8,not_in_pool_after_cutoff,https://arxiv.org/abs/2503.18809
"""This setting has broad applications, including protein engineering (Sarkisyan et al., 2016b),"" This citation doesn't concern ML-guided design. I'd cite yang 2019 ""Machine-learning-guided directed evolution for protein engineering"".",,166,,,xrZcEgsXeI,not_in_pool_after_cutoff,yang 2019 'Machine-learning-guided directed evolution for protein engineering'
