file,evaluator,source_set,topic,prompt,weakness_index,severity,issue,location,judgment,is_correct,rationale,evidence
llm/cc_surveys/multilingual_nature_language_processing_plain.json,llm,cc_surveys,multilingual_nature_language_processing,plain,3,severe,"Reference list contains incorrect or incomplete entries: WALS reference shows 'Unknown authors', multiple references cut off mid-title","References section, entries [dryer2013wals], [kerz2020state], [kerz2020truly]",,,,
llm/cc_surveys/multilingual_nature_language_processing_plain.json,llm,cc_surveys,multilingual_nature_language_processing,plain,4,moderate,"Reference list references papers not mentioned in text (e.g., 'Wu et al. 2019' text to 'BETO' paper, many missing cross-references between text and bibliography)",Inconsistency between [wu2019beto] citation in text and reference list completeness,,,,
llm/cc_surveys/multilingual_nature_language_processing_plain.json,llm,cc_surveys,multilingual_nature_language_processing,plain,5,minor,"Writing system section ends incompletely: 'Writing system: scripts include Latin, Cyrillic, Arabic, Devanagari, Chinese characters, and many others, each with its own segmentation challenges.'","Section 2.1, last bullet point",,,,
llm/cc_surveys/multilingual_nature_language_processing_trustsurvey.json,llm,cc_surveys,multilingual_nature_language_processing,trustsurvey,1,minor,Incomplete citation placeholders for quantitative claims about language typology percentages,"Background section: ""roughly 41% of languages are Subject-Object-Verb (SOV), 35% are SVO, and the remainder exhibit VSO, VOS, OVS, or free order <cit.>""",,,,
llm/cc_surveys/multilingual_nature_language_processing_trustsurvey.json,llm,cc_surveys,multilingual_nature_language_processing,trustsurvey,2,minor,Method comparison is present but not systematically organized with comparative tables or unified evaluation dimensions,"Throughout sections 4 and 5: MMLMs and transfer methods are discussed sequentially but without side-by-side comparison on dimensions like parameter count, training data size, language coverage, and benchmark performance",,,,
llm/cc_surveys/multilingual_nature_language_processing_trustsurvey.json,llm,cc_surveys,multilingual_nature_language_processing,trustsurvey,3,minor,"""BLOOM"" cited in text but reference entry [scao2022bloom] appears incomplete/abbreviated with 'and others' instead of full author listing","Reference [scao2022bloom] and citation in text: ""BLOOM, a 176B-parameter multilingual language model trained on 46 languages""",,,,
llm/cc_surveys/multilingual_nature_language_processing_trustsurvey.json,llm,cc_surveys,multilingual_nature_language_processing,trustsurvey,4,moderate,Missing specific references to language-specific variants and evaluation benchmarks that are recoverable from the literature,MMLM and Benchmark sections,,,,
llm/cc_surveys/multilingual_nature_language_processing_trustsurvey.json,llm,cc_surveys,multilingual_nature_language_processing,trustsurvey,5,moderate,"Scope intentionally excludes speech-focused multilingual NLP without discussing recent joint speech-text models (mSLAM, Whisper) beyond brief mention in future directions","Scope and Organisation: ""We concentrate on text-based NLP, though we touch on speech--text multimodal extensions where relevant""",,,,
llm/cc_surveys/multimodal_reasoning_arise.json,llm,cc_surveys,multimodal_reasoning,arise,1,moderate,"Placeholder text 'Untitled' appearing in section headings ('Untitled Scope and Organization', 'Untitled MMMU', etc.) suggests incomplete finalization","Section 1 ('Untitled Scope and Organization'), Section 4 ('Untitled MMMU', 'Untitled MMBench', 'Untitled MME', 'Untitled SEED-Bench Series', 'Untitled MathVista', 'Untitled ScienceQA')",,,,
llm/cc_surveys/multimodal_reasoning_arise.json,llm,cc_surveys,multimodal_reasoning,arise,2,minor,Incomplete acknowledgments section with placeholder text '[to be completed]',Acknowledgments section,,,,
llm/cc_surveys/multimodal_reasoning_arise.json,llm,cc_surveys,multimodal_reasoning,arise,3,minor,Tables are referenced in the text but not rendered in the provided document (Table 1: Evolution of representative multimodal architectures; Table 2: Comparison of multimodal reasoning paradigms),Sections 3 and 5,,,,
llm/cc_surveys/multimodal_reasoning_arise.json,llm,cc_surveys,multimodal_reasoning,arise,4,minor,"Some subsection headings under training methods are labeled by content type rather than title ('Untitled Contrastive learning', 'Untitled Query-based bridging', 'Untitled Projection-based bridging')",Section 6.1 (Modality Alignment Pre-training),,,,
llm/cc_surveys/multimodal_reasoning_plain.json,llm,cc_surveys,multimodal_reasoning,plain,1,severe,"Incomplete citations throughout the paper - many references appear as '<cit.>' instead of actual citations, including in key taxonomy sections describing architectural components and reasoning paradigms","Section 2 (Taxonomy), paragraph describing query-based transformers: 'Introduced in BLIP-2 <cit.> and adopted by InstructBLIP <cit.>'",,,,
llm/cc_surveys/multimodal_reasoning_plain.json,llm,cc_surveys,multimodal_reasoning,plain,2,severe,Missing tables that are referenced in the text but not included in the submission,Section 3: '<Table 1: Evolution of representative multimodal architectures.>' and Section 5: '<Table 2: Comparison of multimodal reasoning paradigms.>',,,,
llm/cc_surveys/multimodal_reasoning_plain.json,llm,cc_surveys,multimodal_reasoning,plain,3,minor,Incomplete acknowledgments section with placeholder text,Section 'Acknowledgments': 'The authors thank [to be completed] for valuable discussions and feedback. This work was supported by [to be completed].',,,,
llm/cc_surveys/multimodal_reasoning_plain.json,llm,cc_surveys,multimodal_reasoning,plain,4,moderate,"Section 6 (Training Methods) is notably shorter than other sections, with 'Emerging Training Paradigms' receiving only brief treatment without substantial depth",Section 6: 'Emerging Training Paradigms' subsection,,,,
llm/cc_surveys/multimodal_reasoning_trustsurvey.json,llm,cc_surveys,multimodal_reasoning,trustsurvey,1,minor,Citation reference mismatch: Step-back prompting reference [38] is Zhou et al. ICLR 2023 'Least-to-Most Prompting' rather than 'Step-back Prompting'; the correct step-back paper is Zheng et al. [39],Section 5 'Step-Back Prompting and Abstraction' - cited as 'Zhou et al. [38] (ICLR 2023)' for step-back prompting,,,,
llm/cc_surveys/multimodal_reasoning_trustsurvey.json,llm,cc_surveys,multimodal_reasoning,trustsurvey,2,moderate,Missing notable models and benchmarks from survey coverage - notable gaps in coverage of foundational multimodal reasoning systems,Section 3 'Foundational Models and Architectures',,,,
llm/cc_surveys/multimodal_reasoning_trustsurvey.json,llm,cc_surveys,multimodal_reasoning,trustsurvey,3,moderate,"Reference tables (Table 1: Evolution of architectures, Table 2: Comparison of reasoning paradigms) are mentioned in text but actual table content is not present in the provided document",Section 3 after 'The trend across this evolution...' and Section 5 after 'Multi-agent collaboration...',,,,
llm/cc_surveys/multimodal_reasoning_trustsurvey.json,llm,cc_surveys,multimodal_reasoning,trustsurvey,4,minor,Potential missing reference: 'Least-to-Most Prompting' [38] is cited in reasoning paradigms but the correct paper for the method shown as 'Step-back Prompting' in Fig. 5/Table 2 appears to be conflated,References and Section 5 taxonomy,,,,
llm/cc_surveys/multimodal_reasoning_trustsurvey.json,llm,cc_surveys,multimodal_reasoning,trustsurvey,5,minor,"Scope coverage imbalance: video and temporal reasoning underrepresented despite being listed as in-scope, with coverage primarily focused on static image-text reasoning",Introduction scope statement vs. Section 3 and 7 coverage,,,,
llm/cc_surveys/spatial_reasoning_no_internet_arise.json,llm,cc_surveys,spatial_reasoning_no_internet,arise,1,moderate,"Very limited visual content - only one table (taxonomy) with no figures, diagrams illustrating architectures, or spatial concept illustrations",Section 3 (Taxonomy) and throughout the paper,,,,
llm/cc_surveys/spatial_reasoning_no_internet_arise.json,llm,cc_surveys,spatial_reasoning_no_internet,arise,2,minor,"Some sections could be more tightly integrated - for example, the Discussion section could more explicitly connect gaps to future directions with cross-references",Sections 9 and 10 (Open Challenges and Future Directions),,,,
llm/cc_surveys/spatial_reasoning_no_internet_arise.json,llm,cc_surveys,spatial_reasoning_no_internet,arise,3,minor,"Coverage of some specialized areas (e.g., 3D reasoning, physical simulation) is relatively brief compared to other topics",Section 7 and Section 8 (spatial reasoning in VLMs and embodied AI),,,,
llm/cc_surveys/spatial_reasoning_no_internet_plain.json,llm,cc_surveys,spatial_reasoning_no_internet,plain,1,severe,"Placeholder citations '<cit.>' appear throughout Sections 2 and 5, indicating incomplete editing before submission","Section 2 (e.g., 'Landmarks are typically the first form of spatial knowledge acquired during navigation <cit.>'), Section 5.3 (various '<cit.>' entries)",,,,
llm/cc_surveys/spatial_reasoning_no_internet_plain.json,llm,cc_surveys,spatial_reasoning_no_internet,plain,2,severe,"Table 1 is referenced as the central taxonomy table but no actual table content is provided, making it impossible to evaluate the taxonomy structure",Section 3 introduction: '<Table 1: A taxonomy of spatial reasoning capabilities.>',,,,
llm/cc_surveys/spatial_reasoning_no_internet_plain.json,llm,cc_surveys,spatial_reasoning_no_internet,plain,3,moderate,The LLM/VLM section lacks quantitative comparisons between models and relies heavily on qualitative assessments of capabilities,"Section 7, throughout",,,,
llm/cc_surveys/spatial_reasoning_no_internet_plain.json,llm,cc_surveys,spatial_reasoning_no_internet,plain,4,moderate,Inconsistent reference style - some citations follow author-year format while others are incomplete or misformatted,Throughout text and reference list,,,,
llm/cc_surveys/spatial_reasoning_no_internet_plain.json,llm,cc_surveys,spatial_reasoning_no_internet,plain,5,moderate,Recent developments (2024) in spatial reasoning for LLMs feel abbreviated compared to earlier sections,"Section 7, particularly discussions of GPT-4V and newer models",,,,
llm/cc_surveys/spatial_reasoning_no_internet_plain.json,llm,cc_surveys,spatial_reasoning_no_internet,plain,6,minor,No clear methodology stated for paper selection and exclusion criteria,Introduction section,,,,
llm/cc_surveys/spatial_reasoning_no_internet_trustsurvey.json,llm,cc_surveys,spatial_reasoning_no_internet,trustsurvey,1,moderate,Missing content: Table 1 (taxonomy of spatial reasoning capabilities) referenced in text but not included in the document,"Section 3 (A Taxonomy of Spatial Reasoning), paragraph 1: '<Table 1: A taxonomy of spatial reasoning capabilities.>'",,,,
llm/cc_surveys/spatial_reasoning_no_internet_trustsurvey.json,llm,cc_surveys,spatial_reasoning_no_internet,trustsurvey,2,minor,Multiple placeholder '(<cit.>)' citations appear in the body text instead of proper references,"Section 2 (Cognitive Foundations), under 'Types of Spatial Knowledge': 'Landmarks are typically the first form of spatial knowledge acquired during navigation <cit.>', 'Route knowledge is procedural and viewpoint-dependent <cit.>', 'Survey knowledge enables novel shortcuts <cit.>'. Also in Spatial Language section: 'reference frames:...<cit.>', 'Spatial prepositions:...<cit.>'",,,,
llm/cc_surveys/spatial_reasoning_no_internet_trustsurvey.json,llm,cc_surveys,spatial_reasoning_no_internet,trustsurvey,3,minor,Reference list appears incompletely formatted or truncated—multiple citations lack complete author information or proper formatting,"References section throughout, e.g., '[vdv3d] Vaswani, Ashish and Ramachandran, Prajit...' '[ugur2007developmental] Ugur, Emre...' '[roy2004learning] Roy, Deb...'",,,,
